s_sun,1.00000597682,0.0,0.0,0.0,0.0,0.0,0.0
p_jupiter,0.000954786104043,3.998299944965032,2.946400721946652,-0.101861528832570,-1.669613160938050,2.349577213917658,0.027591601118284
p_saturn,0.000285583733151,6.415546191680380,6.541377338831713,-0.369010558003842,-1.563909423370381,1.422993777374126,0.037294631615121
p_uranus,0.000043727316455,14.423410613140215,-13.740723636918720,-0.236699048564606,0.979784232451486,0.972892138360100,-0.009117194744462
p_neptune,0.000051775913845,16.804484174729456,-24.991747615112246,0.126321106120509,0.943694284508830,0.646001118901577,-0.035035333708066
p_pluto,0.000000007692308,-9.883092626675005,-27.963999932822297,5.851788033673722,1.107497707902929,-0.564004508476487,-0.260007444898454
p_new,0.000030030000000,-173.208512349813901,99.994056159497632,0.000000000000000,-0.281014965760631,-0.486756307952306,-0.000000000000000
a_0,0.000000000000000,-25.767443731077080,-245.394646343034651,0.000000000000000,0.201023654468108,-0.013090376549318,0.000000000000000
a_1,0.000000000000000,-89.822369672784760,-278.489454254063048,0.000000000000000,0.087365436001198,-0.351152211307017,-0.000000000000000
a_2,0.000000000000000,31.839537752593447,20.318644258488604,0.000000000000000,-0.433819785077847,1.281293560255080,-0.000000000000000
a_3,0.000000000000000,70.463518583560258,323.753606321364543,0.000000000000000,-0.076135828987996,0.399928796595873,0.000000000000000
a_4,0.000000000000000,-3.887531323404973,43.435653989305010,-0.000000000000000,-1.049695909093459,-0.155818188489384,0.000000000000000
a_5,0.000000000000000,5.131759280849764,-135.914260308654377,0.000000000000000,0.333233301318151,-0.090122567808419,-0.000000000000000
a_6,0.000000000000000,-57.900579830198438,244.123861056847034,0.000000000000000,-0.137717759214026,-0.472331260153896,-0.000000000000000
a_7,0.000000000000000,294.863522639157736,-398.749232229649351,0.000000000000000,-0.054289700826743,0.268915451895804,0.000000000000000
a_8,0.000000000000000,-239.745084576182308,-178.668922519474421,0.000000000000000,0.210147948956470,-0.062255338014715,0.000000000000000
a_9,0.000000000000000,673.308316804600508,-258.714382234549589,0.000000000000000,0.173761112640741,0.021663661951894,-0.000000000000000
a_10,0.000000000000000,193.399090255282346,-263.907976690834914,0.000000000000000,0.160902307397870,0.082920599784221,0.000000000000000
a_11,0.000000000000000,-30.523408831992509,51.919451134706719,0.000000000000000,-0.888758377082792,-0.182679567261699,0.000000000000000
a_12,0.000000000000000,-99.694852093687643,131.643711345532807,0.000000000000000,-0.032181785942325,-0.545436770753521,-0.000000000000000
a_13,0.000000000000000,-174.832274402075342,771.794498292778371,0.000000000000000,-0.095844941133113,0.092158617349360,-0.000000000000000
a_14,0.000000000000000,-449.690759656689636,-775.346871378707419,-0.000000000000000,0.048061501202335,-0.028337645026624,0.000000000000000
a_15,0.000000000000000,191.449126855770885,136.555398275638396,0.000000000000000,0.189943518653435,0.439015665050930,0.000000000000000
a_16,0.000000000000000,-538.429034955948964,-178.651423371909544,0.000000000000000,0.068595298312805,-0.088394595016268,-0.000000000000000
a_17,0.000000000000000,-21.069149747123305,73.258806013680299,0.000000000000000,-0.884402320036052,0.293528511837202,0.000000000000000
a_18,0.000000000000000,-357.558372922266528,-286.502812094635544,0.000000000000000,0.019032007368157,-0.119211147481790,0.000000000000000
a_19,0.000000000000000,-160.498960476235112,-186.734490939190920,0.000000000000000,-0.080791811159077,-0.458071230276116,0.000000000000000
a_20,0.000000000000000,-243.739806091475259,328.424979988014798,-0.000000000000000,-0.189047588450228,0.036349215090422,0.000000000000000
a_21,0.000000000000000,88.560589819847266,-9.836806756905325,-0.000000000000000,-0.418322910153466,0.617762166222283,0.000000000000000
a_22,0.000000000000000,-133.276397852196851,147.897035334469223,0.000000000000000,0.103713423561340,-0.540535117704172,0.000000000000000
a_23,0.000000000000000,332.332584871475433,-128.699402915457938,0.000000000000000,0.289056459325079,0.063980379761085,0.000000000000000
a_24,0.000000000000000,245.107041129215503,23.991927404976948,0.000000000000000,-0.442090521157455,0.163440653481951,0.000000000000000
a_25,0.000000000000000,-9.941292148934181,-141.439552989589856,-0.000000000000000,0.335426395926468,-0.459476589184862,-0.000000000000000
a_26,0.000000000000000,159.896332096331577,225.883984086550242,0.000000000000000,-0.163136807626443,0.110693498158435,-0.000000000000000
a_27,0.000000000000000,181.635373969044650,58.200806398973185,-0.000000000000000,-0.173176584843770,0.238841279569183,0.000000000000000
a_28,0.000000000000000,-880.409408969013271,-226.031603671427320,-0.000000000000000,0.063814265877703,-0.050416849960089,0.000000000000000
a_29,0.000000000000000,-415.936519138304050,-891.135629777625354,0.000000000000000,0.033609521960872,-0.072784388345037,0.000000000000000
a_30,0.000000000000000,22.710763813680700,-726.472935573125937,0.000000000000000,0.071413008225903,0.142871718028002,0.000000000000000
a_31,0.000000000000000,-44.651246434800164,79.089197807960304,0.000000000000000,-0.226811746304979,-0.826482665118057,0.000000000000000
a_32,0.000000000000000,212.867579013571685,417.289701910863471,0.000000000000000,-0.028379918579260,0.205937072229133,0.000000000000000
a_33,0.000000000000000,-519.955992648462029,-320.389868669854195,0.000000000000000,-0.120172111537858,-0.187538222294742,0.000000000000000
a_34,0.000000000000000,501.747673421652735,-150.867582761233251,0.000000000000000,0.274763566859917,0.025253628428543,0.000000000000000
a_35,0.000000000000000,-134.172274560407828,198.714297248305627,0.000000000000000,0.010498587695402,-0.378008355054104,0.000000000000000
a_36,0.000000000000000,-345.423709370836320,-338.652693533280228,-0.000000000000000,-0.020099042901009,-0.192954646241376,0.000000000000000
a_37,0.000000000000000,202.426413165521524,738.601847939930963,0.000000000000000,-0.093737550829742,-0.055450946603142,0.000000000000000
a_38,0.000000000000000,-300.805614281722114,-312.253591675633402,0.000000000000000,0.147386070959655,-0.038616867762329,0.000000000000000
a_39,0.000000000000000,61.621625124943840,122.470161067266247,-0.000000000000000,-0.070198103507706,0.669137613391941,-0.000000000000000
a_40,0.000000000000000,-245.855404893885918,169.545500006717390,0.000000000000000,0.057128679753606,-0.248858001172347,-0.000000000000000
a_41,0.000000000000000,-47.455355915180526,65.322969634566590,0.000000000000000,-0.904216328422705,0.000190314147723,0.000000000000000
a_42,0.000000000000000,10.090307720883146,-759.834246989708276,0.000000000000000,0.081457094673610,-0.133696764349737,0.000000000000000
a_43,0.000000000000000,-247.115326249182147,-6.573559499898056,-0.000000000000000,0.040413315542755,-0.186196754123596,0.000000000000000
a_44,0.000000000000000,-20.162686337515897,44.140616767778027,0.000000000000000,-0.900651382487969,-0.823380511091671,0.000000000000000
a_45,0.000000000000000,-153.056927148982055,-112.892896973714983,0.000000000000000,0.566865072837966,0.030516409056623,-0.000000000000000
a_46,0.000000000000000,142.645712918266980,-88.045205264778261,0.000000000000000,-0.142242439968653,0.437584071152729,0.000000000000000
a_47,0.000000000000000,-564.286229258821095,-74.398327404287031,-0.000000000000000,0.058424506743615,-0.086731904968070,0.000000000000000
a_48,0.000000000000000,204.829822309596693,439.202946278247396,0.000000000000000,-0.019086623276712,0.252259228361767,-0.000000000000000
a_49,0.000000000000000,-177.430853858912911,144.044834699974587,0.000000000000000,-0.302846446388908,-0.060562383193068,0.000000000000000
